potds,score
73,100
58,88
87,77
88,70
72,78
66,48
53,100
86,99
58,87
83,94
22,89
117,88
108,75
88,97
114,100
50,100
60,100
100,100
94,51
56,66
100,100
84,80
87,83
73,63
113,100
91,91
43,100
110,100
84,71
70,77
59,100
87,80
78,61
21,65
59,95
50,58
47,71
48,58
46,75
20,57
86,81
88,59
119,90
79,57
87,71
80,96
45,96
104,77
64,55
28,100
103,91
101,99
43,83
87,53
84,90
92,97
80,80
62,60
62,100
46,100
50,98
64,97
82,77
79,93
68,74
33,76
95,100
95,86
79,54
93,67
119,69
102,88
84,85
78,59
79,81
77,94
60,80
74,91
71,96
53,75
71,97
87,99
86,70
52,70
44,73
66,81
82,61
56,83
44,96
108,100
61,58
29,74
69,67
109,77
80,59
32,59
127,81
99,71
70,71
78,98
72,90
106,84
96,100
61,97
101,63
45,74
49,96
104,100
74,99
30,76
51,92
93,100
57,98
91,71
52,94
74,76
124,72
98,58
82,60
82,51
94,84
108,82
100,91
114,100
56,64
65,75
77,100
39,93
45,100
81,81
68,100
95,52
79,76
82,56
95,64
80,73
81,82
51,98
