potds,score
100,84
35,39
103,100
74,65
66,83
60,96
59,76
116,100
27,51
48,73
63,78
40,77
43,37
97,70
39,70
56,49
80,86
92,65
63,70
49,60
73,89
76,48
54,60
12,35
91,100
104,89
45,68
79,61
70,70
109,80
77,77
49,28
57,80
75,51
59,48
96,60
45,52
12,44
79,75
57,83
103,84
74,91
100,91
46,62
78,71
61,72
79,71
76,100
52,81
67,77
85,68
81,77
59,100
108,92
58,80
57,94
47,47
77,87
116,79
55,68
62,64
59,54
89,65
93,82
109,95
65,82
40,63
119,96
95,66
125,82
96,80
43,78
99,67
101,83
47,39
117,99
57,77
107,72
82,56
58,42
42,72
102,84
70,88
94,74
54,52
68,50
60,67
65,68
60,74
42,70
31,41
93,76
89,96
52,42
100,71
111,97
73,92
110,100
80,94
101,88
32,65
50,50
107,100
71,44
64,100
78,73
96,69
51,80
60,84
134,100
94,94
38,55
98,91
78,66
83,72
58,82
79,77
92,68
79,94
52,95
44,53
72,66
118,89
61,82
60,73
45,65
49,29
75,66
87,54
64,93
45,60
87,74
86,100
51,80
108,91
33,63
90,100
51,42
106,100
70,100
84,78
28,63
52,58
91,100
121,88
57,56
108,99
126,92
62,70
76,90
105,85
127,98
75,39
88,66
71,95
41,69
7,36
53,94
80,100
93,95
58,79
111,90
94,66
82,57
58,75
68,38
111,71
53,58
48,78
53,66
42,37
71,100
39,55
91,64
64,80
102,97
71,55
81,63
19,50
49,50
37,69
66,96
91,53
85,80
81,65
88,67
66,44
89,73
47,47
51,69
36,26
92,66
90,100
78,86
85,100
101,96
114,94
86,50
75,60
20,38
123,86
69,74
32,61
91,90
37,52
72,49
49,74
53,46
45,85
77,55
129,90
89,80
89,91
48,67
80,55
91,85
69,86
103,80
115,92
56,65
94,71
70,93
41,72
98,75
110,90
64,62
58,88
110,100
52,43
85,60
12,44
77,59
79,89
94,90
81,98
89,70
78,84
41,67
71,70
59,81
119,92
90,78
53,45
71,69
67,81
59,78
78,84
38,71
71,83
44,77
54,20
73,89
113,86
57,74
63,89
85,50
74,91
98,85
43,55
62,65
69,51
118,80
38,77
41,66
66,99
75,100
123,100
53,69
107,83
98,86
107,97
58,40
130,100
4,30
93,73
60,86
114,98
74,42
27,65
75,64
118,78
86,90
59,74
52,53
113,90
91,57
105,73
75,100
67,60
61,64
29,47
113,79
58,79
103,97
57,48
114,91
83,75
68,96
60,69
63,48
112,82
37,60
107,69
129,100
82,100
77,82
124,99
109,77
116,89
86,64
43,70
50,69
61,33
92,88
69,74
77,45
114,100
78,94
114,84
66,82
78,100
72,100
73,51
88,78
89,88
57,72
95,64
85,79
115,88
51,47
89,95
56,83
65,62
106,100
64,70
88,87
69,76
89,88
32,58
43,40
88,88
64,58
89,94
64,80
56,84
92,87
71,70
87,74
117,98
92,71
100,100
56,58
60,93
63,83
59,64
81,72
51,52
66,76
45,75
113,79
87,75
78,63
106,100
52,66
47,77
84,74
61,65
45,48
68,72
41,65
83,91
83,50
68,76
64,81
74,61
109,100
18,38
103,75
46,76
32,27
83,68
113,91
74,60
117,100
113,100
62,57
79,74
89,91
57,93
108,97
82,45
100,78
71,75
112,90
35,44
84,100
62,73
58,67
46,57
22,53
72,85
106,83
61,71
130,99
65,68
131,100
104,90
72,77
53,34
87,76
77,45
76,78
112,84
35,61
98,88
67,78
89,61
67,88
51,52
95,65
54,72
82,76
74,100
42,72
45,37
69,58
83,84
36,52
95,75
120,90
114,88
78,76
84,73
66,45
73,69
93,79
63,100
65,42
47,77
64,54
41,66
67,58
107,87
63,86
72,71
38,59
40,35
49,69
80,87
114,86
64,76
61,68
83,92
110,76
68,74
41,29
46,76
44,74
108,100
85,58
37,62
62,95
47,63
89,92
108,77
94,83
100,100
96,66
53,84
95,84
75,100
56,33
70,53
78,59
103,100
105,76
51,67
95,84
64,62
85,57
35,62
59,79
52,82
112,80
72,55
75,50
65,58
115,90
91,95
96,71
105,97
74,65
127,98
78,71
87,75
72,52
71,58
45,28
113,94
95,100
62,83
60,85
119,90
61,100
58,54
49,70
120,87
37,41
70,49
11,39
56,63
94,71
79,71
30,53
101,74
28,34
60,73
65,95
120,96
76,100
72,69
62,73
77,51
36,64
69,79
87,88
118,83
84,57
44,61
50,70
63,88
83,100
105,84
85,76
62,48
74,89
90,100
97,97
41,73
105,85
86,65
68,92
40,59
96,100
112,94
98,68
95,73
105,60
41,44
107,80
88,74
92,75
90,64
50,67
67,92
95,64
56,91
16,50
97,72
69,60
130,98
64,70
108,97
96,73
80,71
33,53
61,100
39,67
107,89
77,69
24,49
116,100
118,88
103,100
93,68
38,63
116,87
34,55
86,72
32,62
96,78
55,59
65,73
83,62
48,85
74,59
62,92
53,47
83,80
100,55
93,89
104,79
115,87
66,72
72,42
97,71
104,83
76,86
34,50
69,84
73,100
36,48
56,80
25,37
84,77
89,85
94,87
117,83
94,58
72,100
109,79
86,79
57,83
44,28
82,100
61,100
38,43
77,92
88,73
101,70
84,70
45,67
71,68
83,84
106,92
56,79
102,69
78,90
81,46
72,82
87,98
49,57
73,74
34,66
103,98
106,100
32,50
98,100
96,90
95,70
54,61
67,85
75,78
98,92
110,100
8,43
33,59
51,86
72,83
100,100
48,73
103,66
122,100
101,65
113,94
72,56
71,89
50,78
64,100
86,73
100,100
90,80
56,79
57,98
103,77
99,55
89,100
108,87
60,76
72,79
45,77
112,92
58,43
49,78
106,100
63,100
50,61
53,89
99,72
111,78
95,49
73,53
117,89
108,91
62,100
49,72
115,89
104,95
41,47
76,100
47,27
68,81
55,82
73,96
89,59
64,80
89,74
93,91
49,68
81,94
31,59
38,64
49,73
61,65
75,82
70,47
101,65
123,100
68,79
112,96
46,58
54,80
87,72
88,75
75,66
131,100
81,67
26,46
63,67
70,73
87,63
69,72
66,91
59,78
86,67
47,62
63,68
52,57
57,100
81,98
69,77
90,65
70,63
41,63
65,86
106,98
70,96
120,100
49,35
65,80
57,96
70,67
27,63
108,80
113,100
52,74
111,100
107,75
100,100
91,83
106,100
27,67
45,47
115,95
105,98
103,80
126,100
71,77
71,76
102,73
20,51
59,100
54,64
59,77
58,74
54,68
61,85
93,66
52,46
73,86
40,69
106,87
53,56
87,100
112,76
113,100
111,97
41,58
80,100
81,64
59,89
92,97
57,40
79,79
90,57
56,76
42,83
49,68
60,65
67,82
125,100
32,50
67,49
106,85
78,49
40,59
105,89
78,83
53,87
127,100
57,76
55,74
79,44
33,50
69,49
126,100
91,77
50,83
36,38
118,100
66,64
84,83
133,100
92,78
108,80
66,67
72,76
42,71
64,64
75,69
66,72
85,100
64,81
94,59
61,66
75,90
66,76
90,74
73,82
96,75
116,84
27,59
82,80
113,83
116,93
85,77
107,87
127,96
100,100
34,61
35,65
90,84
84,94
63,100
62,100
108,94
64,75
51,71
67,57
67,92
57,81
57,73
78,82
71,97
47,69
49,81
88,71
69,70
72,80
52,89
31,54
80,57
110,100
100,100
57,94
57,83
110,98
53,69
82,86
79,100
86,76
58,58
46,51
51,64
131,97
84,88
117,96
48,86
89,87
99,88
62,90
89,85
105,94
40,57
37,60
107,100
71,100
89,78
42,70
87,100
88,73
72,59
101,74
104,100
121,76
79,100
106,100
80,90
28,45
16,42
76,77
116,76
68,56
54,55
86,82
84,100
80,53
61,58
77,99
61,98
50,70
83,100
99,86
53,74
24,41
29,63
77,100
55,81
59,68
43,50
67,93
107,77
57,100
50,72
63,82
58,73
101,85
94,63
112,100
76,100
104,79
80,89
74,71
47,83
95,75
108,69
67,81
70,81
68,75
109,77
134,100
45,44
128,100
72,90
0,36
73,58
85,95
103,98
60,67
99,66
45,58
65,80
79,64
87,90
110,89
72,89
96,86
79,49
54,74
38,61
129,100
95,93
93,95
92,99
62,99
41,78
70,67
66,72
60,76
104,86
119,93
44,47
121,100
95,60
98,68
80,42
96,69
73,76
58,73
76,50
87,93
75,51
88,67
38,74
106,78
105,88
81,75
72,100
31,57
66,63
68,83
53,85
40,49
88,100
86,74
109,77
40,51
73,91
86,100
52,40
58,79
83,70
22,46
117,91
64,50
59,90
111,98
108,98
88,89
114,94
112,84
50,57
60,82
100,85
94,61
56,84
93,64
60,67
100,72
84,85
56,66
69,60
63,100
87,88
100,100
89,67
82,72
69,100
103,68
93,67
48,92
73,78
71,86
73,57
90,80
69,96
61,46
113,94
68,75
91,100
43,75
21,42
24,50
110,100
52,65
86,83
84,79
88,62
76,50
122,100
49,53
35,53
60,92
47,69
83,55
70,89
53,76
92,61
100,88
59,63
74,78
48,51
76,85
60,57
113,100
87,93
78,83
21,53
80,100
68,64
101,75
109,83
67,70
59,84
50,82
38,56
47,48
48,92
46,61
20,49
77,65
88,76
72,50
86,59
45,33
60,63
88,100
77,68
118,82
119,86
77,88
79,62
59,50
91,100
111,84
87,65
94,87
74,85
31,50
83,84
59,79
87,82
80,100
74,45
113,90
50,62
45,71
56,59
107,100
111,99
87,61
111,75
104,88
64,90
104,91
41,72
73,80
84,71
28,65
57,45
27,50
103,80
58,81
112,81
101,100
86,63
90,79
43,72
43,68
130,99
18,52
87,80
45,78
58,56
84,77
78,82
73,62
67,56
91,94
71,99
93,83
72,77
32,58
75,70
92,100
85,71
60,87
80,66
82,81
53,47
33,50
70,100
62,92
106,74
43,55
62,67
86,81
86,98
46,43
72,94
50,66
64,65
57,65
92,68
86,67
87,86
82,60
79,74
95,86
83,91
42,68
71,81
68,93
70,90
99,93
33,61
95,98
64,95
101,77
76,59
95,79
113,99
75,64
81,60
79,59
93,98
34,57
119,100
32,43
102,84
81,80
84,80
108,87
78,78
36,70
78,92
31,56
47,44
76,70
107,76
79,84
79,68
100,88
77,79
60,66
74,87
114,82
71,83
53,68
63,100
100,81
71,51
79,97
89,74
105,82
87,90
99,83
76,90
71,93
53,49
104,85
44,85
34,63
70,100
86,87
52,56
71,59
44,81
66,71
82,56
56,85
121,100
88,78
86,74
59,93
92,94
36,51
68,59
44,65
20,49
108,94
61,90
29,46
92,82
27,43
67,40
69,77
58,45
17,49
87,61
31,56
94,70
125,96
82,100
41,43
72,89
55,77
103,100
84,92
109,89
27,42
98,85
19,57
80,64
32,50
127,100
69,77
30,52
42,75
99,100
69,78
70,72
102,69
6,42
65,47
78,78
78,100
56,84
66,68
80,71
57,70
72,77
81,82
62,77
106,100
92,66
71,85
92,54
96,65
61,67
101,62
20,44
45,44
80,100
49,44
96,99
62,41
104,91
92,66
50,66
112,96
60,53
91,85
74,82
30,65
105,86
92,67
103,86
71,73
99,85
58,75
51,68
95,67
101,75
113,84
93,70
88,60
70,62
88,57
57,84
64,98
91,95
29,56
52,75
116,88
95,95
64,86
74,75
124,100
107,75
65,59
98,78
56,56
59,54
82,71
61,45
49,80
103,94
92,99
117,94
89,94
82,74
71,77
99,100
93,100
51,81
94,79
62,72
108,88
108,89
62,35
100,63
72,67
114,100
56,81
65,57
60,57
77,100
39,55
50,43
26,52
45,62
81,80
86,99
68,68
42,74
95,83
41,56
79,74
78,54
100,91
110,81
90,59
82,100
95,82
80,82
49,78
95,80
23,66
81,64
60,88
43,63
51,81
31,53
39,72
130,100
112,89
47,70
97,81
